InventoryId,Store,Brand,Description,Size,SalesQuantity,SalesDollars,SalesPrice,SalesDate,Volume,Classification,ExciseTax,VendorNo,VendorName
1_HARDERSFIELD_8232,1,8232,Riunite Lambrusco,1.5L,1,8.99,8.99,2024-05-26,1500.0,2,0.22,516,BANFI PRODUCTS CORP        
54_GUTHRAM_21003,54,21003,Bonpas Ventoux Rouge Rhone,750mL,1,7.99,7.99,2024-05-30,750.0,2,0.11,10754,PERFECTA WINES             
72_HARDERSFIELD_4278,72,4278,Capt Morgan Parrot Bay Cocnt,750mL,1,11.99,11.99,2024-12-26,750.0,1,0.79,3960,DIAGEO NORTH AMERICA INC   
45_VERITAS_2120,45,2120,Canadian Club,1.75L,3,50.97,16.99,2024-07-21,1750.0,1,5.51,12546,JIM BEAM BRANDS COMPANY    
71_CLARCTON_3283,71,3283,New Amsterdam Apple Vodka,750mL,1,8.99,8.99,2024-10-20,750.0,1,0.79,3252,E & J GALLO WINERY         
61_AETHELNEY_35916,61,35916,Stone Cellars Merlot,1.5L,1,10.99,10.99,2024-09-06,1500.0,2,0.22,9819,TREASURY WINE ESTATES      
28_LARNWICK_3802,28,3802,Three Olives Vodka,1.75L,4,71.96,17.99,2024-02-06,1750.0,1,7.35,7245,PROXIMO SPIRITS INC.       
36_LEWES_44038,36,44038,Barefoot Pnt Grigio Cal,1.5L,2,23.98,11.99,2024-08-01,1500.0,2,0.45,3252,E & J GALLO WINERY         
36_LEWES_1770,36,1770,Jack Daniels Tennessee Fire,1.75L,1,37.99,37.99,2024-12-10,1750.0,1,1.84,1128,BROWN-FORMAN CORP          
62_KILMARNOCK_8497,62,8497,Kamora Coffee,750mL,1,10.99,10.99,2024-08-19,750.0,1,0.79,12546,JIM BEAM BRANDS COMPANY    
48_NORFOLK_2299,48,2299,J Seeds Apple Cider Whiskey,50mL,4,3.96,0.99,2024-07-03,50.0,1,0.21,9165,ULTRA BEVERAGE COMPANY LLP 
73_DONCASTER_5170,73,5170,Dr McGillicuddy's Apple Pie,750mL,2,27.98,13.99,2024-09-16,750.0,1,1.57,8004,SAZERAC CO INC             
30_CULCHETH_8236,30,8236,Jim Beam,50mL,6,8.94,1.49,2024-03-11,50.0,1,0.32,12546,JIM BEAM BRANDS COMPANY    
19_WINTERVALE_5740,19,5740,Sweet Revenge,750mL,1,17.99,17.99,2024-12-02,750.0,1,0.79,9165,ULTRA BEVERAGE COMPANY LLP 
23_ARBINGTON_8761,23,8761,Jose Cuervo Especial,375mL,1,10.99,10.99,2024-06-24,375.0,1,0.39,7245,PROXIMO SPIRITS INC.       
23_ARBINGTON_4330,23,4330,Capt Morgan Spiced Rum 100,1.75L,1,25.99,25.99,2024-04-05,1750.0,1,1.84,3960,DIAGEO NORTH AMERICA INC   
44_PORTHCRAWL_14008,44,14008,Cigar Box Malbec Mendoza,750mL,2,23.98,11.99,2024-12-10,750.0,2,0.22,9552,M S WALKER INC             
53_HILLFAR_5033,53,5033,Fireball Cinnamon Whisky,Liter,3,53.97,17.99,2024-09-30,1000.0,1,3.15,8004,SAZERAC CO INC             
24_PALPERROTH_6281,24,6281,Franzia Sunset Blush Tap,5L,2,29.98,14.99,2024-01-22,5000.0,2,1.5,9815,WINE GROUP INC             
1_HARDERSFIELD_5359,1,5359,Distroya Spiced Liqueur,750mL,1,17.99,17.99,2024-01-25,750.0,1,0.79,9165,ULTRA BEVERAGE COMPANY LLP 
48_NORFOLK_1738,48,1738,Ole Smoky Moonshine Cherries,750mL,1,19.99,19.99,2024-08-10,750.0,1,0.79,6359,OLE SMOKY DISTILLERY LLC   
57_LANTEGLOS_1595,57,1595,Gentleman Jack,375mL,1,13.99,13.99,2024-08-10,375.0,1,0.39,1128,BROWN-FORMAN CORP          
30_CULCHETH_8626,30,8626,Ezra Brooks,1.75L,1,19.99,19.99,2024-11-09,1750.0,1,1.84,8352,LUXCO INC                  
7_STANMORE_24086,7,24086,Hess Select Chard,750mL,1,9.95,9.95,2024-11-21,750.0,2,0.11,4425,MARTIGNETTI COMPANIES
75_BARNCOMBE_5410,75,5410,Raspberry di Amore,750mL,1,7.99,7.99,2024-11-04,750.0,1,0.79,660,SAZERAC NORTH AMERICA INC. 
66_EANVERNESS_2794,66,2794,Bird Dog Bourbon,750mL,1,14.99,14.99,2024-01-23,750.0,1,0.79,9625,WESTERN SPIRITS BEVERAGE CO
14_BROMWICH_44292,14,44292,Woop Woop Shiraz,750mL,1,12.99,12.99,2024-09-24,750.0,2,0.11,10754,PERFECTA WINES             
52_GRAYCOTT_4135,52,4135,Smirnoff Blueberry Vodka,50mL,3,2.97,0.99,2024-02-07,50.0,1,0.16,3960,DIAGEO NORTH AMERICA INC   
50_MOUNTMEND_27854,50,27854,F Coppola Black Label Claret,750mL,2,31.98,15.99,2024-08-15,750.0,2,0.22,2000,SOUTHERN WINE & SPIRITS NE 
8_ALNERWICK_3736,8,3736,Smirnoff Cherry Vodka,750mL,2,25.98,12.99,2024-08-06,750.0,1,1.57,3960,DIAGEO NORTH AMERICA INC   
26_KNIFE'S EDGE_8474,26,8474,1800 Reposado Gold Tequila,1.75L,1,32.99,32.99,2024-02-15,1750.0,1,1.84,7245,PROXIMO SPIRITS INC.       
71_CLARCTON_31454,71,31454,Foxhorn SE Chard Australia,1.5L,1,8.99,8.99,2024-11-23,1500.0,2,0.22,9815,WINE GROUP INC             
40_BULLMAR_5170,40,5170,Dr McGillicuddy's Apple Pie,750mL,1,13.99,13.99,2024-10-04,750.0,1,0.79,8004,SAZERAC CO INC             
76_DONCASTER_14991,76,14991,Banshee Pnt Nr Sonoma Cnty,750mL,2,35.98,17.99,2024-05-07,750.0,2,0.22,9552,M S WALKER INC             
4_EANVERNESS_4149,4,4149,Sailor Jerry Spiced Navy Rum,50mL,1,1.49,1.49,2024-05-10,50.0,1,0.05,3664,WILLIAM GRANT & SONS INC   
21_BALERNO_1236,21,1236,Southern Comfort & Egg Nog,1.75L,2,43.98,21.99,2024-03-30,1750.0,1,3.67,1128,BROWN-FORMAN CORP          
73_DONCASTER_5667,73,5667,Skinnygirl Spicy Lime RTD,750mL,1,12.99,12.99,2024-04-10,750.0,1,0.79,12546,JIM BEAM BRANDS COMPANY    
66_EANVERNESS_4227,66,4227,Bacardi Superior Rum Trav,1.75L,13,233.87,17.99,2024-01-31,1750.0,1,23.89,480,BACARDI USA INC            
76_DONCASTER_1049,76,1049,Old New England Pumpkin Nog,750mL,1,6.99,6.99,2024-11-21,750.0,1,0.79,9552,M S WALKER INC             
8_ALNERWICK_18900,8,18900,Anderra Cab Svgn,750mL,2,17.98,8.99,2024-08-06,750.0,2,0.22,1392,CONSTELLATION BRANDS INC   
9_BLACKPOOL_2127,9,2127,Canadian Ltd,1.75L,3,31.47,10.49,2024-05-20,1750.0,1,5.51,660,SAZERAC NORTH AMERICA INC. 
73_DONCASTER_27591,73,27591,Righetti Amarone Valpo Clsc,750mL,1,31.99,31.99,2024-03-05,750.0,2,0.11,9165,ULTRA BEVERAGE COMPANY LLP 
50_MOUNTMEND_33032,50,33032,Rombauer El Dorado Znfdl,750mL,2,59.98,29.99,2024-02-07,750.0,2,0.22,4425,MARTIGNETTI COMPANIES
75_BARNCOMBE_5365,75,5365,Kahlua,750mL,3,56.97,18.99,2024-05-19,750.0,1,2.36,17035,PERNOD RICARD USA          
54_GUTHRAM_4145,54,4145,Don Q Cristal Rum,1.75L,1,16.99,16.99,2024-12-17,1750.0,1,1.84,98450,Serralles Usa LLC          
65_LUTON_5367,65,5367,Sambuca di Amore,750mL,1,9.99,9.99,2024-07-29,750.0,1,0.79,660,SAZERAC NORTH AMERICA INC. 
76_DONCASTER_2440,76,2440,Platte Valley Fireshine,750mL,2,33.98,16.99,2024-01-15,750.0,1,1.57,5992,MCCORMICK DISTILLING CO    
9_BLACKPOOL_4218,9,4218,Sailor Jerry Spiced Navy Rum,750mL,3,56.97,18.99,2024-02-19,750.0,1,2.36,3664,WILLIAM GRANT & SONS INC   
34_PITMERDEN_10735,34,10735,Ch Beauchene Rose,750mL,1,13.99,13.99,2024-12-10,750.0,2,0.11,10754,PERFECTA WINES             
10_HORNSEY_6329,10,6329,R M Woodbridge Wh Znfdl Cal,1.5L,3,26.97,8.99,2024-03-23,1500.0,2,0.68,1392,CONSTELLATION BRANDS INC   
77_TAMWORTH_1737,77,1737,Makers Mark,1.75L,6,299.94,49.99,2024-05-24,1750.0,1,11.02,12546,JIM BEAM BRANDS COMPANY    
62_KILMARNOCK_8379,62,8379,Wild Turkey 101,375mL,2,23.98,11.99,2024-08-29,375.0,1,0.79,11567,CAMPARI AMERICA            
78_EASTHAVEN_1770,78,1770,Jack Daniels Tennessee Fire,1.75L,1,37.99,37.99,2024-07-12,1750.0,1,1.84,1128,BROWN-FORMAN CORP          
11_CARDEND_1220,11,1220,Woodford Reserve Bourbon,750mL,2,61.98,30.99,2024-07-14,750.0,1,1.57,1128,BROWN-FORMAN CORP          
40_BULLMAR_3696,40,3696,Gilbeys Vodka,1.75L,1,10.49,10.49,2024-09-12,1750.0,1,1.84,12546,JIM BEAM BRANDS COMPANY    
33_HORNSEY_3243,33,3243,Burnetts Vodka,1.75L,4,41.96,10.49,2024-06-01,1750.0,1,7.35,3924,HEAVEN HILL DISTILLERIES   
60_IRRAGIN_35414,60,35414,Yellow Tail Shiraz Ausl,1.5L,6,89.94,14.99,2024-01-29,1500.0,2,1.35,4425,MARTIGNETTI COMPANIES
30_CULCHETH_24253,30,24253,Franzia Dark Red Blend,5L,1,15.99,15.99,2024-09-12,5000.0,2,0.75,9815,WINE GROUP INC             
44_PORTHCRAWL_3913,44,3913,Svedka Vodka,1.75L,3,56.97,18.99,2024-06-12,1750.0,1,5.51,1392,CONSTELLATION BRANDS INC   
14_BROMWICH_4157,14,4157,Smirnoff Green Apple Vodka,50mL,4,3.96,0.99,2024-03-10,50.0,1,0.21,3960,DIAGEO NORTH AMERICA INC   
79_BALLYMENA_10723,79,10723,R M Woodbridge Chard,1.5L,1,8.99,8.99,2024-07-05,1500.0,2,0.22,1392,CONSTELLATION BRANDS INC   
34_PITMERDEN_16696,34,16696,Alain Lorieux Chinon Express,750mL,1,17.99,17.99,2024-07-07,750.0,2,0.11,4425,MARTIGNETTI COMPANIES
41_LARNWICK_3768,41,3768,Jenkins Vodka,750mL,1,5.99,5.99,2024-05-11,750.0,1,0.79,9552,M S WALKER INC             
66_EANVERNESS_3396,66,3396,Smirnoff Vanilla Vodka,1.75L,1,19.99,19.99,2024-08-31,1750.0,1,1.84,3960,DIAGEO NORTH AMERICA INC   
69_MOUNTMEND_222,69,222,Wray & Nephew Wh Overproof,750mL,1,19.99,19.99,2024-08-09,750.0,1,0.79,11567,CAMPARI AMERICA            
40_BULLMAR_3684,40,3684,Fleischmanns Royal Vodka,1.75L,3,29.97,9.99,2024-09-05,1750.0,1,5.51,660,SAZERAC NORTH AMERICA INC. 
4_EANVERNESS_17875,4,17875,Darkhorse Chard,750mL,1,7.99,7.99,2024-09-15,750.0,2,0.11,3252,E & J GALLO WINERY         
76_DONCASTER_40545,76,40545,Whitehaven Svgn Bl Marlboro,750mL,4,59.96,14.99,2024-11-19,750.0,2,0.45,3252,E & J GALLO WINERY         
38_GOULCREST_19224,38,19224,Miraval Cotes de Prvnce Rose,750mL,12,239.88,19.99,2024-09-05,750.0,2,1.35,1587,VINEYARD BRANDS INC        
64_CESTERFIELD_14991,64,14991,Banshee Pnt Nr Sonoma Cnty,750mL,1,17.99,17.99,2024-05-30,750.0,2,0.11,9552,M S WALKER INC             
66_EANVERNESS_4682,66,4682,Courvoisier VSOP Cognac,750mL,1,37.99,37.99,2024-06-12,750.0,1,0.79,12546,JIM BEAM BRANDS COMPANY    
5_SUTTON_7341,5,7341,Smirnoff Watermelon,50mL,1,0.99,0.99,2024-11-01,50.0,1,0.05,3960,DIAGEO NORTH AMERICA INC   
35_HALIVAARA_15922,35,15922,Primo Amore Moscato,750mL,1,9.99,9.99,2024-10-09,750.0,2,0.11,4425,MARTIGNETTI COMPANIES
60_IRRAGIN_40425,60,40425,Mionetto Prosecco Brut,750mL,4,55.96,13.99,2024-02-15,750.0,2,0.45,9552,M S WALKER INC             
67_EANVERNESS_3278,67,3278,Gordons London Dry,750mL,1,7.99,7.99,2024-12-22,750.0,1,0.79,3960,DIAGEO NORTH AMERICA INC   
38_GOULCREST_8480,38,8480,Clan MacGregor,1.75L,3,44.97,14.99,2024-03-01,1750.0,1,5.51,3664,WILLIAM GRANT & SONS INC   
11_CARDEND_15105,11,15105,Kendall Jackson Avant Chard,750mL,3,29.97,9.99,2024-11-09,750.0,2,0.34,10000,MAJESTIC FINE WINES        
33_HORNSEY_24788,33,24788,Gentleman's Collection Cab S,750mL,2,31.98,15.99,2024-09-17,750.0,2,0.22,4425,MARTIGNETTI COMPANIES
49_GARIGILL_24429,49,24429,Baracchi O'Lillo,750mL,1,11.99,11.99,2024-02-26,750.0,2,0.11,9165,ULTRA BEVERAGE COMPANY LLP 
1_HARDERSFIELD_24301,1,24301,Mija Sangria,750mL,1,9.99,9.99,2024-12-02,750.0,2,0.11,4950,LATITUDE BEVERAGE COMPANY  
19_WINTERVALE_36874,19,36874,Yellow Tail Merlot Ausl,750mL,2,13.98,6.99,2024-01-09,750.0,2,0.22,4425,MARTIGNETTI COMPANIES
25_CAERSHIRE_8448,25,8448,Cruzan Aged Dark Rum,750mL,1,9.99,9.99,2024-06-08,750.0,1,0.79,12546,JIM BEAM BRANDS COMPANY    
71_CLARCTON_8118,71,8118,Mr Boston Blackberry Brandy,750mL,1,5.99,5.99,2024-12-22,750.0,1,0.79,660,SAZERAC NORTH AMERICA INC. 
57_LANTEGLOS_4359,57,4359,Mr Boston Light Rum,1.75L,2,19.98,9.99,2024-05-06,1750.0,1,3.67,660,SAZERAC NORTH AMERICA INC. 
37_PAETHSMOUTH_37904,37,37904,Trapiche Broquel Mndz Malbec,750mL,3,32.97,10.99,2024-08-31,750.0,2,0.34,9815,WINE GROUP INC             
56_BEGGAR'S HOLE_4201,56,4201,Calico Jack Silver Rum,1.75L,1,15.99,15.99,2024-11-13,1750.0,1,1.84,12546,JIM BEAM BRANDS COMPANY    
12_LEESIDE_2973,12,2973,Eagle Rare Single Barrel Bo,750mL,1,27.99,27.99,2024-02-13,750.0,1,0.79,8004,SAZERAC CO INC             
14_BROMWICH_5334,14,5334,Kahlua Especial,750mL,2,45.98,22.99,2024-02-06,750.0,1,1.57,17035,PERNOD RICARD USA          
9_BLACKPOOL_2753,9,2753,Johnnie Walker Black Label,1.75L,1,61.99,61.99,2024-05-21,1750.0,1,1.84,3960,DIAGEO NORTH AMERICA INC   
9_BLACKPOOL_3315,9,3315,Smirnoff Sorbet Rasp/Pomegra,50mL,6,5.94,0.99,2024-11-15,50.0,1,0.32,3960,DIAGEO NORTH AMERICA INC   
65_LUTON_2665,65,2665,Dewars White Label,750mL,1,19.99,19.99,2024-08-12,750.0,1,0.79,480,BACARDI USA INC            
49_GARIGILL_38898,49,38898,L Martini Cab Svgn Napa,750mL,1,29.99,29.99,2024-09-13,750.0,2,0.11,3252,E & J GALLO WINERY         
6_GOULCREST_25846,6,25846,Groth Svgn Bl Napa Valley,750mL,3,59.97,19.99,2024-05-28,750.0,2,0.34,4425,MARTIGNETTI COMPANIES
63_SWORDBREAK_5440,63,5440,Jagermeister Liqueur,1.75L,1,34.99,34.99,2024-08-05,1750.0,1,1.84,3089,SIDNEY FRANK IMPORTING CO  
49_GARIGILL_6213,49,6213,Taylor Red Port,1.5L,2,15.98,7.99,2024-12-15,1500.0,2,0.45,1392,CONSTELLATION BRANDS INC   
60_IRRAGIN_822,60,822,Tanqueray,Liter,1,26.99,26.99,2024-11-09,1000.0,1,1.05,3960,DIAGEO NORTH AMERICA INC   
4_EANVERNESS_1383,4,1383,Smirnoff Red White & Berry,750mL,2,21.98,10.99,2024-07-22,750.0,1,1.57,3960,DIAGEO NORTH AMERICA INC   
50_MOUNTMEND_24648,50,24648,Mumm Napa Bl de Blanc,750mL,2,31.98,15.99,2024-12-30,750.0,2,0.22,17035,PERNOD RICARD USA          
34_PITMERDEN_25645,34,25645,Marchesi Di Barolo Zagara Mo,750mL,2,18.98,9.49,2024-12-24,750.0,2,0.22,9744,FREDERICK WILDMAN & SONS   
69_MOUNTMEND_3863,69,3863,Evan Williams Honey Reserve,1.75L,1,19.99,19.99,2024-02-26,1750.0,1,1.84,3924,HEAVEN HILL DISTILLERIES   
43_WOLFORD_39491,43,39491,Flag Hill Red Raspberry Fru,750mL,1,13.99,13.99,2024-09-11,750.0,2,0.11,17031,FLAG HILL WINERY & VINEYARD
39_EASTHALLOW_33032,39,33032,Rombauer El Dorado Znfdl,750mL,1,27.95,27.95,2024-04-09,750.0,2,0.11,4425,MARTIGNETTI COMPANIES
17_OLDHAM_3637,17,3637,Zhenka Vodka Plastic,750mL,2,10.58,5.29,2024-10-19,750.0,1,1.57,9552,M S WALKER INC             
11_CARDEND_2412,11,2412,JP Wiser's Rye,750mL,1,19.99,19.99,2024-01-02,750.0,1,0.79,17035,PERNOD RICARD USA          
71_CLARCTON_4201,71,4201,Calico Jack Silver Rum,1.75L,2,25.98,12.99,2024-08-14,1750.0,1,3.67,12546,JIM BEAM BRANDS COMPANY    
38_GOULCREST_36267,38,36267,Montinore Pnt Gris Ore,750mL,1,13.99,13.99,2024-03-13,750.0,2,0.11,4425,MARTIGNETTI COMPANIES
69_MOUNTMEND_26949,69,26949,Sonoma-Cutrer Chard RRV,750mL,4,91.96,22.99,2024-01-15,750.0,2,0.45,1128,BROWN-FORMAN CORP          
55_DRY GULCH_13665,55,13665,Josh Cellars Chard,750mL,8,111.92,13.99,2024-08-30,750.0,2,0.9,4425,MARTIGNETTI COMPANIES
41_LARNWICK_8409,41,8409,Christian Bros Cream Sherry,1.5L,1,8.29,8.29,2024-06-24,1500.0,2,0.22,3924,HEAVEN HILL DISTILLERIES   
19_WINTERVALE_3684,19,3684,Fleischmanns Royal Vodka,1.75L,5,49.95,9.99,2024-04-01,1750.0,1,9.19,660,SAZERAC NORTH AMERICA INC. 
60_IRRAGIN_35414,60,35414,Yellow Tail Shiraz Ausl,1.5L,1,8.95,8.95,2024-07-16,1500.0,2,0.22,4425,MARTIGNETTI COMPANIES
6_GOULCREST_14701,6,14701,Cupcake Red Velvet,750mL,5,42.45,8.49,2024-01-28,750.0,2,0.56,9815,WINE GROUP INC             
19_WINTERVALE_1269,19,1269,Jeffersons Bourbon,750mL,1,26.99,26.99,2024-04-06,750.0,1,0.79,1485,CASTLE BRANDS CORP.        
78_EASTHAVEN_6575,78,6575,Kendall Jackson RSV Svgn Bl,750mL,3,29.97,9.99,2024-07-06,750.0,2,0.34,10000,MAJESTIC FINE WINES        
68_SOLARIS_25576,68,25576,Simmonet-Febvre Cremant de B,750mL,2,27.98,13.99,2024-12-23,750.0,2,0.22,9552,M S WALKER INC             
78_EASTHAVEN_9145,78,9145,Smirnoff Kissed Caramel,50mL,2,1.98,0.99,2024-12-20,50.0,1,0.1,3960,DIAGEO NORTH AMERICA INC   
69_MOUNTMEND_13163,69,13163,Barefoot Bubbly Moscato,750mL,2,13.9,6.95,2024-08-27,750.0,2,0.22,3252,E & J GALLO WINERY         
68_SOLARIS_3996,68,3996,Deep Eddy Peach Vodka,750mL,2,31.98,15.99,2024-10-14,750.0,1,1.57,3924,HEAVEN HILL DISTILLERIES   
40_BULLMAR_1127,40,1127,Granny's Gingerbread Cream,750mL,2,23.98,11.99,2024-11-18,750.0,1,1.57,8004,SAZERAC CO INC             
70_KELD_2015,70,2015,Jack Daniels Tennessee Honey,750mL,4,91.96,22.99,2024-05-27,750.0,1,3.15,1128,BROWN-FORMAN CORP          
78_EASTHAVEN_8288,78,8288,Korbel Brut,750mL,1,12.99,12.99,2024-05-28,750.0,2,0.11,1128,BROWN-FORMAN CORP          
73_DONCASTER_12771,73,12771,Joel Gott Cab Svgn 815,750mL,2,27.98,13.99,2024-06-24,750.0,2,0.22,8892,TRINCHERO FAMILY ESTATES   
39_EASTHALLOW_1269,39,1269,Jeffersons Bourbon,750mL,1,26.99,26.99,2024-08-05,750.0,1,0.79,1485,CASTLE BRANDS CORP.        
15_WANBORNE_17175,15,17175,Beringer Classic Cab Svgn,1.5L,2,19.98,9.99,2024-11-28,1500.0,2,0.45,9819,TREASURY WINE ESTATES      
35_HALIVAARA_3452,35,3452,Vanya Light Vodka,1.75L,2,13.98,6.99,2024-07-08,1750.0,1,3.67,9552,M S WALKER INC             
55_DRY GULCH_13807,55,13807,Oh Schist Rsl,750mL,1,8.99,8.99,2024-04-28,750.0,2,0.11,9552,M S WALKER INC             
71_CLARCTON_5254,71,5254,DeKuyper Buttershots Schnpps,750mL,1,10.99,10.99,2024-08-27,750.0,1,0.79,12546,JIM BEAM BRANDS COMPANY    
15_WANBORNE_3045,15,3045,Pinnacle Salted Caramel,750mL,1,9.99,9.99,2024-04-02,750.0,1,0.79,12546,JIM BEAM BRANDS COMPANY    
48_NORFOLK_5491,48,5491,Rumpleminze,50mL,2,3.98,1.99,2024-09-26,50.0,1,0.1,3960,DIAGEO NORTH AMERICA INC   
33_HORNSEY_28889,33,28889,Peter Vella Chard Cal B/B,5L,3,46.47,15.49,2024-10-24,5000.0,2,2.25,3252,E & J GALLO WINERY         
32_MOUNTMEND_2117,32,2117,Black Velvet Traveler,750mL,1,8.99,8.99,2024-05-17,750.0,1,0.79,1392,CONSTELLATION BRANDS INC   
42_BLACK HOLLOW_5890,42,5890,Godiva Wh Chocolate Liqueur,750mL,2,43.98,21.99,2024-02-06,750.0,1,1.57,3960,DIAGEO NORTH AMERICA INC   
51_ABERDEEN_1623,51,1623,Bulleit 95 Rye,375mL,1,15.99,15.99,2024-07-22,375.0,1,0.39,3960,DIAGEO NORTH AMERICA INC   
14_BROMWICH_8462,14,8462,Frangelico Hazelnut Liqueur,750mL,1,24.99,24.99,2024-07-08,750.0,1,0.79,11567,CAMPARI AMERICA            
75_BARNCOMBE_5191,75,5191,Fireball Cinnamon Whiskey,375mL,5,49.95,9.99,2024-11-12,375.0,1,1.97,8004,SAZERAC CO INC             
33_HORNSEY_8159,33,8159,Jose Cuervo Especial,1.75L,4,95.96,23.99,2024-08-20,1750.0,1,7.35,7245,PROXIMO SPIRITS INC.       
73_DONCASTER_8077,73,8077,Sheffield Very Dry Sherry,1.5L,1,9.99,9.99,2024-06-26,1500.0,2,0.22,3252,E & J GALLO WINERY         
4_EANVERNESS_3581,4,3581,Pinnacle Citrus,50mL,2,1.98,0.99,2024-12-15,50.0,1,0.1,12546,JIM BEAM BRANDS COMPANY    
11_CARDEND_7936,11,7936,Bayou Spiced Rum,50mL,3,2.97,0.99,2024-09-27,50.0,1,0.16,8664,"STOLI GROUP,(USA) LLC      "
32_MOUNTMEND_3847,32,3847,Grey Goose Vodka,50mL,3,11.97,3.99,2024-03-25,50.0,1,0.16,480,BACARDI USA INC            
11_CARDEND_26744,11,26744,Santa Lucia Sangvs Monte Ant,750mL,2,19.9,9.95,2024-07-02,750.0,2,0.22,4425,MARTIGNETTI COMPANIES
47_PELLA'S WISH_2656,47,2656,Cutty Sark,1.75L,1,24.99,24.99,2024-07-06,1750.0,1,1.84,2561,EDRINGTON AMERICAS         
41_LARNWICK_2166,41,2166,The Macallan Double Cask 12,750mL,15,824.85,54.99,2024-12-20,750.0,1,11.81,2561,EDRINGTON AMERICAS         
55_DRY GULCH_4298,55,4298,Bacardi Raspberry Rum,50mL,5,4.95,0.99,2024-10-15,50.0,1,0.26,480,BACARDI USA INC            
67_EANVERNESS_4102,67,4102,Bacardi Raspberry Rum,750mL,2,19.98,9.99,2024-09-17,750.0,1,1.57,480,BACARDI USA INC            
69_MOUNTMEND_22387,69,22387,Gnarly Head Authentic Black,750mL,1,8.99,8.99,2024-10-20,750.0,2,0.11,2242,DELICATO VINEYARDS INC     
34_PITMERDEN_3495,34,3495,Ketel One Citroen Vodka,1.75L,1,38.99,38.99,2024-12-18,1750.0,1,1.84,3960,DIAGEO NORTH AMERICA INC   
40_BULLMAR_4243,40,4243,Bacardi Superior Rum,1.75L,2,47.98,23.99,2024-03-26,1750.0,1,3.67,480,BACARDI USA INC            
21_BALERNO_6579,21,6579,J Lohr Riverstone Chard,750mL,1,12.74,12.74,2024-10-20,750.0,2,0.11,4425,MARTIGNETTI COMPANIES
21_BALERNO_8068,21,8068,Absolut 80 Proof,1.75L,4,93.96,23.49,2024-12-31,1750.0,1,7.35,17035,PERNOD RICARD USA          
13_TARMSWORTH_3581,13,3581,Pinnacle Citrus,50mL,1,0.99,0.99,2024-08-25,50.0,1,0.05,12546,JIM BEAM BRANDS COMPANY    
11_CARDEND_16484,11,16484,Layer Cake Centrl Cst Pnt Nr,750mL,1,15.99,15.99,2024-05-06,750.0,2,0.11,4425,MARTIGNETTI COMPANIES
66_EANVERNESS_6864,66,6864,St Francis Chard,750mL,2,21.98,10.99,2024-08-18,750.0,2,0.22,4692,KOBRAND CORPORATION        
69_MOUNTMEND_35578,69,35578,Alamos Ridge Cab Svgn Mendza,750mL,1,9.99,9.99,2024-10-04,750.0,2,0.11,3252,E & J GALLO WINERY         
10_HORNSEY_15981,10,15981,Verde Sole Znfdl,750mL,1,13.99,13.99,2024-09-29,750.0,2,0.11,9165,ULTRA BEVERAGE COMPANY LLP 
60_IRRAGIN_4234,60,4234,Bacardi Pineapple Fusion,750mL,1,11.99,11.99,2024-10-10,750.0,1,0.79,480,BACARDI USA INC            
73_DONCASTER_8103,73,8103,Sauza Gold Tequila,50mL,2,1.98,0.99,2024-11-05,50.0,1,0.1,12546,JIM BEAM BRANDS COMPANY    
49_GARIGILL_35916,49,35916,Stone Cellars Merlot,1.5L,2,17.98,8.99,2024-12-22,1500.0,2,0.45,9819,TREASURY WINE ESTATES      
58_HARTLEPOOL_34428,58,34428,Frei Bros RSV Chard RRV,750mL,1,13.95,13.95,2024-07-26,750.0,2,0.11,3252,E & J GALLO WINERY         
35_HALIVAARA_4194,35,4194,Calico Jack Coconut Rum,1.75L,1,12.99,12.99,2024-01-23,1750.0,1,1.84,12546,JIM BEAM BRANDS COMPANY    
73_DONCASTER_4265,73,4265,Capt Morgan Spiced Rum,375mL,2,21.98,10.99,2024-05-05,375.0,1,0.79,3960,DIAGEO NORTH AMERICA INC   
10_HORNSEY_3980,10,3980,Hornitos Reposado Tequila,1.75L,2,79.98,39.99,2024-05-09,1750.0,1,3.67,12546,JIM BEAM BRANDS COMPANY    
23_ARBINGTON_3608,23,3608,Smirnoff Orange Vodka,50mL,1,0.99,0.99,2024-06-21,50.0,1,0.05,3960,DIAGEO NORTH AMERICA INC   
31_HORNSEY_1465,31,1465,Woodford Rsv Bourbon,375mL,1,18.99,18.99,2024-08-30,375.0,1,0.39,1128,BROWN-FORMAN CORP          
73_DONCASTER_6451,73,6451,Columbia Crest G E Cab Svgn,750mL,3,29.97,9.99,2024-11-11,750.0,2,0.34,8673,STE MICHELLE WINE ESTATES  
77_TAMWORTH_14393,77,14393,Ch Montaud Cotes de Prov Rse,750mL,4,39.96,9.99,2024-05-11,750.0,2,0.45,7153,PINE STATE TRADING CO      
73_DONCASTER_1476,73,1476,Jim Beam Traveler,1.75L,8,183.92,22.99,2024-02-04,1750.0,1,14.7,12546,JIM BEAM BRANDS COMPANY    
23_ARBINGTON_5491,23,5491,Rumpleminze,50mL,2,3.98,1.99,2024-01-09,50.0,1,0.1,3960,DIAGEO NORTH AMERICA INC   
65_LUTON_5676,65,5676,Kinky Liqueur,50mL,2,3.98,1.99,2024-07-20,50.0,1,0.1,7153,PINE STATE TRADING CO      
